2018-04-10 15:28:49,25.96,20.36,0.00,0.00
2018-04-10 15:28:54,25.92,20.01,0.00,0.00
2018-04-10 15:28:59,25.90,19.24,0.00,0.00
2018-04-10 15:29:05,25.91,19.80,0.00,0.00
2018-04-10 15:29:10,25.89,19.24,0.00,0.00
2018-04-10 15:29:15,25.93,19.24,0.00,0.00
2018-04-10 15:29:21,25.89,19.03,0.00,0.00
2018-04-10 15:29:26,25.90,18.96,0.00,0.00
2018-04-10 15:29:31,25.88,18.86,0.00,0.00
2018-04-10 15:29:36,25.86,18.82,0.00,0.00
2018-04-10 15:29:42,25.85,18.89,0.00,0.00
2018-04-10 15:29:47,25.85,19.03,0.00,0.00
2018-04-10 15:29:52,25.86,18.89,0.00,0.00
2018-04-10 15:29:58,25.84,18.82,0.00,0.00
2018-04-10 15:30:03,25.83,19.17,0.00,0.00
2018-04-10 15:30:08,25.84,18.89,0.00,0.00
2018-04-10 15:30:14,25.87,19.03,0.00,0.00
2018-04-10 15:30:19,25.84,18.96,0.00,0.00
2018-04-10 15:30:24,25.85,18.96,0.00,0.00
2018-04-10 15:30:29,25.83,18.89,0.00,0.00
2018-04-10 15:30:35,25.85,18.82,0.00,0.00
2018-04-10 15:30:40,25.87,18.86,0.00,0.00
2018-04-10 15:30:45,25.83,19.31,0.00,0.00
2018-04-10 15:30:51,25.80,19.06,0.00,0.00
2018-04-10 15:30:56,25.84,19.24,0.00,0.00
2018-04-10 15:31:01,25.82,19.10,0.00,0.00
2018-04-10 15:31:07,25.84,19.10,0.00,0.00
2018-04-10 15:31:12,25.87,19.03,0.00,0.00
2018-04-10 15:31:17,25.88,18.96,0.00,0.00
2018-04-10 15:31:22,25.92,19.24,0.00,0.00
2018-04-10 15:31:28,25.89,18.96,0.00,0.00
2018-04-10 15:31:33,25.88,18.89,0.00,0.00
2018-04-10 15:31:38,25.86,18.89,0.00,0.00
2018-04-10 15:31:44,25.87,18.89,0.00,0.00
2018-04-10 15:31:49,25.86,18.82,0.00,0.00
2018-04-10 15:31:54,25.86,18.68,0.00,0.00
2018-04-10 15:32:00,25.88,18.68,0.00,0.00
2018-04-10 15:32:05,25.86,19.07,0.00,0.00
2018-04-10 15:32:10,25.86,19.10,0.00,0.00
2018-04-10 15:32:16,25.86,18.82,0.00,0.00
2018-04-10 15:32:21,25.85,18.75,0.00,0.00
2018-04-10 15:32:26,25.84,18.89,0.00,0.00
2018-04-10 15:32:31,25.84,18.92,0.00,0.00
2018-04-10 15:32:37,25.82,18.89,0.00,0.00
2018-04-10 15:32:42,25.84,18.82,0.00,0.00
2018-04-10 15:32:47,25.80,18.78,0.00,0.00
2018-04-10 15:32:53,25.80,18.78,0.00,0.00
2018-04-10 15:32:58,25.80,18.82,0.00,0.00
2018-04-10 15:33:03,25.80,18.75,0.00,0.00
2018-04-10 15:33:09,25.81,18.75,0.00,0.00
2018-04-10 15:33:14,25.80,18.82,0.00,0.00
2018-04-10 15:33:19,25.81,18.85,0.00,0.00
2018-04-10 15:33:24,26.07,22.24,0.00,0.00
2018-04-10 15:33:30,26.06,22.34,0.00,0.00
2018-04-10 15:33:35,26.24,19.82,0.00,0.00
2018-04-10 15:33:40,26.28,21.49,0.00,0.00
2018-04-10 15:33:46,26.40,26.22,0.00,0.00
2018-04-10 15:33:51,26.39,24.75,0.00,0.00
2018-04-10 15:33:56,26.34,24.47,0.00,0.00
2018-04-10 15:34:02,26.42,26.16,0.00,0.00
2018-04-10 15:34:07,26.33,22.12,0.00,0.00
2018-04-10 15:34:12,26.27,20.31,0.00,0.00
2018-04-10 15:34:17,26.18,19.40,0.00,0.00
2018-04-10 15:34:23,26.11,19.11,0.00,0.00
2018-04-10 15:34:28,26.08,18.83,0.00,0.00
2018-04-10 15:34:33,26.06,18.69,0.00,0.00
2018-04-10 15:34:39,26.07,18.83,0.00,0.00
2018-04-10 15:34:44,26.02,18.76,0.00,0.00
2018-04-10 15:34:49,26.05,18.69,0.00,0.00
2018-04-10 15:34:55,26.02,18.69,0.00,0.00
2018-04-10 15:35:00,25.98,18.69,0.00,0.00
2018-04-10 15:35:05,26.00,18.76,0.00,0.00
2018-04-10 15:35:10,25.98,18.90,0.00,0.00
2018-04-10 15:35:16,25.98,18.69,0.00,0.00
2018-04-10 15:35:21,25.98,18.69,0.00,0.00
2018-04-10 15:35:26,26.00,20.36,0.00,0.00
2018-04-10 15:35:32,25.99,19.46,0.00,0.00
2018-04-10 15:35:37,25.97,19.73,0.00,0.00
2018-04-10 15:35:42,25.98,19.04,0.00,0.00
2018-04-10 15:35:57,26.05,20.19,0.00,0.00
2018-04-10 15:36:03,26.04,20.09,0.00,0.00
2018-04-10 15:36:08,26.03,19.18,0.00,0.00
2018-04-10 15:36:13,26.03,18.83,0.00,0.00
2018-04-10 15:36:19,25.98,18.69,0.00,0.00
2018-04-10 15:36:24,25.96,18.69,0.00,0.00
2018-04-10 15:36:29,25.96,18.69,0.00,0.00
2018-04-10 15:36:35,25.92,18.68,0.00,0.00
2018-04-10 15:36:40,25.95,19.98,0.00,0.00
2018-04-10 15:36:45,25.96,19.11,0.00,0.00
2018-04-10 15:36:50,25.95,18.83,0.00,0.00
2018-04-10 15:36:56,25.96,18.76,0.00,0.00
2018-04-10 15:37:01,25.94,18.79,0.00,0.00
2018-04-10 15:37:06,25.96,18.76,0.00,0.00
2018-04-10 15:37:12,25.93,18.93,0.00,0.00
2018-04-10 15:37:17,25.95,20.15,0.00,0.00
2018-04-10 15:37:22,25.96,19.59,0.00,0.00
2018-04-10 15:37:28,25.97,20.46,0.00,0.00
2018-04-10 15:37:33,25.95,19.45,0.00,0.00
2018-04-10 15:37:38,25.92,18.96,0.00,0.00
2018-04-10 15:37:43,25.92,18.82,0.00,0.00
2018-04-10 15:37:49,25.92,18.82,0.00,0.00
2018-04-10 15:37:54,25.92,18.79,0.00,0.00
2018-04-10 15:37:59,25.90,18.75,0.00,0.00
2018-04-10 15:40:47,21.00,25.90,0.00,0.00
2018-04-10 15:40:52,25.91,20.84,0.00,0.00
2018-04-10 15:40:58,25.85,19.62,0.00,0.00
2018-04-10 15:41:03,25.90,21.61,0.00,0.00
2018-04-10 15:41:08,25.89,21.26,0.00,0.00
2018-04-10 15:41:14,25.88,20.08,0.00,0.00
2018-04-10 15:41:19,25.88,19.38,0.00,0.00
2018-04-10 15:41:24,25.86,19.03,0.00,0.00
2018-04-10 15:41:30,25.82,18.89,0.00,0.00
2018-04-10 15:41:35,25.79,18.92,0.00,0.00
2018-04-10 15:41:40,25.79,18.89,0.00,0.00
2018-04-10 15:41:45,25.79,18.92,0.00,0.00
2018-04-10 15:41:51,25.80,19.79,0.00,0.00
2018-04-10 15:41:56,25.85,20.07,0.00,0.00
2018-04-10 15:42:01,25.87,20.04,0.00,0.00
2018-04-10 15:42:07,25.88,20.36,0.00,0.00
2018-04-10 15:42:12,25.90,20.01,0.00,0.00
2018-04-10 15:42:17,26.03,31.57,0.00,0.00
2018-04-10 15:42:23,26.32,43.41,0.00,0.00
2018-04-10 15:42:28,26.58,46.17,0.00,0.00
2018-04-10 15:42:33,26.80,46.56,0.00,0.00
2018-04-10 15:42:38,26.62,28.53,0.00,0.00
2018-04-10 15:42:44,26.50,22.44,0.00,0.00
2018-04-10 15:42:49,26.42,20.25,0.00,0.00
2018-04-10 15:42:54,26.32,19.55,0.00,0.00
